ibge_code,ibge_city_code,name
211130005,2111300,São Luís
211140905,2111409,São Luís Gonzaga do Maranhão
211150805,2111508,São Mateus do Maranhão
211153205,2111532,São Pedro da Água Branca
211157305,2111573,São Pedro dos Crentes
211160705,2111607,São Raimundo das Mangabeiras
211163105,2111631,São Raimundo do Doca Bezerra
211167205,2111672,São Roberto
211170605,2111706,São Vicente Ferrer
211172205,2111722,Satubinha
211174805,2111748,Senador Alexandre Costa
211176305,2111763,Senador La Rocque
211178905,2111789,Serrano do Maranhão
211180505,2111805,Sítio Novo
211190405,2111904,Sucupira do Norte
211195305,2111953,Sucupira do Riachão
211200105,2112001,Tasso Fragoso
211210005,2112100,Timbiras
211220905,2112209,Timon
211220910,2112209,Buriti Cortado
211223305,2112233,Trizidela do Vale
211227405,2112274,Tufilândia
211230805,2112308,Tuntum
211230810,2112308,São Joaquim dos Melos
211240705,2112407,Turiaçu
211245605,2112456,Turilândia
211250605,2112506,Tutóia
211250610,2112506,Barro Duro
211260505,2112605,Urbano Santos
211270405,2112704,Vargem Grande
211280305,2112803,Viana
211285205,2112852,Vila Nova dos Martírios
211290205,2112902,Vitória do Mearim
211300905,2113009,Vitorino Freire
211400705,2114007,Zé Doca
220005305,2200053,Acauã
220010305,2200103,Agricolândia
220020205,2200202,Água Branca
220025105,2200251,Alagoinha do Piauí
220027705,2200277,Alegrete do Piauí
220030105,2200301,Alto Longá
220040005,2200400,Altos
220045905,2200459,Alvorada do Gurguéia
220050905,2200509,Amarante
220060805,2200608,Angical do Piauí
220070705,2200707,Anísio de Abreu
220080605,2200806,Antônio Almeida
220090505,2200905,Aroazes
220095405,2200954,Aroeiras do Itaim
220100205,2201002,Arraial
220105105,2201051,Assunção do Piauí
220110105,2201101,Avelino Lopes
220115005,2201150,Baixa Grande do Ribeiro
220117605,2201176,Barra D'alcântara
220120005,2201200,Barras
220130905,2201309,Barreiras do Piauí
220140805,2201408,Barro Duro
220150705,2201507,Batalha
220155605,2201556,Bela Vista do Piauí
220157205,2201572,Belém do Piauí
220160605,2201606,Beneditinos
220170505,2201705,Bertolínia
220173905,2201739,Betânia do Piauí
220177005,2201770,Boa Hora
220180405,2201804,Bocaina
220190305,2201903,Bom Jesus
220191905,2201919,Bom Princípio do Piauí
220192905,2201929,Bonfim do Piauí
220194505,2201945,Boqueirão do Piauí
220196005,2201960,Brasileira
220198805,2201988,Brejo do Piauí
220200005,2202000,Buriti dos Lopes
220202605,2202026,Buriti dos Montes
220205905,2202059,Cabeceiras do Piauí
220207505,2202075,Cajazeiras do Piauí
220208305,2202083,Cajueiro da Praia
220209105,2202091,Caldeirão Grande do Piauí
220210905,2202109,Campinas do Piauí
220211705,2202117,Campo Alegre do Fidalgo
220213305,2202133,Campo Grande do Piauí
220217405,2202174,Campo Largo do Piauí
220220805,2202208,Campo Maior
220225105,2202251,Canavieira
220230705,2202307,Canto do Buriti
220240605,2202406,Capitão de Campos
220245505,2202455,Capitão Gervásio Oliveira
220250505,2202505,Caracol
220253905,2202539,Caraúbas do Piauí
220255405,2202554,Caridade do Piauí
220260405,2202604,Castelo do Piauí
220265305,2202653,Caxingó
220270305,2202703,Cocal
220271105,2202711,Cocal de Telha
220272905,2202729,Cocal dos Alves
220273705,2202737,Coivaras
220275205,2202752,Colônia do Gurguéia
220277805,2202778,Colônia do Piauí
220280205,2202802,Conceição do Canindé
220285105,2202851,Coronel José Dias
220290105,2202901,Corrente
220300805,2203008,Cristalândia do Piauí
220310705,2203107,Cristino Castro
220320605,2203206,Curimatá
220323005,2203230,Currais
220325505,2203255,Curralinhos
220327105,2203271,Curral Novo do Piauí
220330505,2203305,Demerval Lobão
220335405,2203354,Dirceu Arcoverde
220340405,2203404,Dom Expedito Lopes
220342005,2203420,Domingos Mourão
220345305,2203453,Dom Inocêncio
220350305,2203503,Elesbão Veloso
220360205,2203602,Eliseu Martins
220370105,2203701,Esperantina
220375005,2203750,Fartura do Piauí
220380005,2203800,Flores do Piauí
220385905,2203859,Floresta do Piauí
220390905,2203909,Floriano
220400605,2204006,Francinópolis
220410505,2204105,Francisco Ayres
220415405,2204154,Francisco Macedo
220420405,2204204,Francisco Santos
220430305,2204303,Fronteiras
220435205,2204352,Geminiano
220440205,2204402,Gilbués
220450105,2204501,Guadalupe
220455005,2204550,Guaribas
220460005,2204600,Hugo Napoleão
220465905,2204659,Ilha Grande
220470905,2204709,Inhuma
220480805,2204808,Ipiranga do Piauí
220490705,2204907,Isaías Coelho
220500305,2205003,Itainópolis
220510205,2205102,Itaueira
220515105,2205151,Jacobina do Piauí
220520105,2205201,Jaicós
220525005,2205250,Jardim do Mulato
220527605,2205276,Jatobá do Piauí
220530005,2205300,Jerumenha
220535905,2205359,João Costa
220540905,2205409,Joaquim Pires
220545805,2205458,Joca Marques
220550805,2205508,José de Freitas
220551605,2205516,Juazeiro do Piauí
220552405,2205524,Júlio Borges
220553205,2205532,Jurema
220554005,2205540,Lagoinha do Piauí
220555705,2205557,Lagoa Alegre
220556505,2205565,Lagoa do Barro do Piauí
220557305,2205573,Lagoa de São Francisco
220558105,2205581,Lagoa do Piauí
220559905,2205599,Lagoa do Sítio
220560705,2205607,Landri Sales
220570605,2205706,Luís Correia
220580505,2205805,Luzilândia
220585405,2205854,Madeiro
220590405,2205904,Manoel Emídio
220595305,2205953,Marcolândia
220600105,2206001,Marcos Parente
220605005,2206050,Massapê do Piauí
220610005,2206100,Matias Olímpio
220620905,2206209,Miguel Alves
220630805,2206308,Miguel Leão
220635705,2206357,Milton Brandão
220640705,2206407,Monsenhor Gil
220650605,2206506,Monsenhor Hipólito
220660505,2206605,Monte Alegre do Piauí
220665405,2206654,Morro Cabeça No Tempo
220667005,2206670,Morro do Chapéu do Piauí
220669605,2206696,Murici dos Portelas
220670405,2206704,Nazaré do Piauí
220672005,2206720,Nazária
220675305,2206753,Nossa Senhora de Nazaré
220680305,2206803,Nossa Senhora dos Remédios
220690205,2206902,Novo Oriente do Piauí
220695105,2206951,Novo Santo Antônio
220700905,2207009,Oeiras
220710805,2207108,Olho D'água do Piauí
220720705,2207207,Padre Marcos
220730605,2207306,Paes Landim
220735505,2207355,Pajeú do Piauí
220740505,2207405,Palmeira do Piauí
220750405,2207504,Palmeirais
220755305,2207553,Paquetá
220760305,2207603,Parnaguá
220770205,2207702,Parnaíba
220775105,2207751,Passagem Franca do Piauí
220777705,2207777,Patos do Piauí
220779305,2207793,Pau D'arco do Piauí
220780105,2207801,Paulistana
220785005,2207850,Pavussu
220790005,2207900,Pedro Ii
220793405,2207934,Pedro Laurentino
220795905,2207959,Nova Santa Rita
220800705,2208007,Picos
220810605,2208106,Pimenteiras
220820505,2208205,Pio Ix
220830405,2208304,Piracuruca
220840305,2208403,Piripiri
220850205,2208502,Porto
220855105,2208551,Porto Alegre do Piauí
220860105,2208601,Prata do Piauí
220865005,2208650,Queimada Nova
220870005,2208700,Redenção do Gurguéia
220880905,2208809,Regeneração
220885805,2208858,Riacho Frio
220887405,2208874,Ribeira do Piauí
220890805,2208908,Ribeiro Gonçalves
220900505,2209005,Rio Grande do Piauí
220910405,2209104,Santa Cruz do Piauí
220915305,2209153,Santa Cruz dos Milagres
220920305,2209203,Santa Filomena
220930205,2209302,Santa Luz
220935105,2209351,Santana do Piauí
220937705,2209377,Santa Rosa do Piauí
220940105,2209401,Santo Antônio de Lisboa
220945005,2209450,Santo Antônio dos Milagres
220950005,2209500,Santo Inácio do Piauí
220955905,2209559,São Braz do Piauí
220960905,2209609,São Félix do Piauí
220965805,2209658,São Francisco de Assis do Piauí
220970805,2209708,São Francisco do Piauí
220975705,2209757,São Gonçalo do Gurguéia
220980705,2209807,São Gonçalo do Piauí
220985605,2209856,São João da Canabrava
220987205,2209872,São João da Fronteira
220990605,2209906,São João da Serra
220995505,2209955,São João da Varjota
220997105,2209971,São João do Arraial
221000305,2210003,São João do Piauí
221005205,2210052,São José do Divino
221010205,2210102,São José do Peixe
221020105,2210201,São José do Piauí
221030005,2210300,São Julião
221035905,2210359,São Lourenço do Piauí
221037505,2210375,São Luis do Piauí
221038305,2210383,São Miguel da Baixa Grande
221039105,2210391,São Miguel do Fidalgo
221040905,2210409,São Miguel do Tapuio
221050805,2210508,São Pedro do Piauí
221060705,2210607,São Raimundo Nonato
221062305,2210623,Sebastião Barros
221063105,2210631,Sebastião Leal
221065605,2210656,Sigefredo Pacheco
221070605,2210706,Simões
221080505,2210805,Simplício Mendes
221090405,2210904,Socorro do Piauí
221093805,2210938,Sussuapara
221095305,2210953,Tamboril do Piauí
221097905,2210979,Tanque do Piauí
221100105,2211001,Teresina
221110005,2211100,União
221120905,2211209,Uruçuí
221130805,2211308,Valença do Piauí
221135705,2211357,Várzea Branca
221140705,2211407,Várzea Grande
221150605,2211506,Vera Mendes
221160505,2211605,Vila Nova do Piauí
221170405,2211704,Wall Ferraz
230010105,2300101,Abaiara
230010120,2300101,São José
230015005,2300150,Acarape
230020005,2300200,Acaraú
230020010,2300200,Aranaú
230020030,2300200,Juritianha
230020040,2300200,Lagoa do Carneiro
230030905,2300309,Acopiara
230030907,2300309,Barra do Ingá
230030910,2300309,Ebron
230030915,2300309,Isidoro
230030920,2300309,Quincoê
230030925,2300309,Santa Felícia
230030930,2300309,Santo Antônio
230030931,2300309,São Paulinho
230030933,2300309,Solidão
230030935,2300309,Trussu
230040805,2300408,Aiuaba
230040810,2300408,Barra
230050705,2300507,Alcântaras
230050710,2300507,Ventura
230060605,2300606,Altaneira
230060610,2300606,São Romão
230070505,2300705,Alto Santo
230070508,2300705,Baixio Grande
230070510,2300705,Castanhão
230070512,2300705,Batoque
230070515,2300705,Boa Fé
230070520,2300705,Bom Jesus
230070525,2300705,Cabrito
230075405,2300754,Amontada
230075410,2300754,Aracatiara
230075412,2300754,Garças
230075415,2300754,Icaraí
230075420,2300754,Lagoa Grande
230075425,2300754,Moitas
230075428,2300754,Mosquito
230075430,2300754,Nascente
230075435,2300754,Poço Comprido
230075440,2300754,Sabiaguaba
230080405,2300804,Antonina do Norte
230080410,2300804,Taboleiro
230090305,2300903,Apuiarés
230090310,2300903,Canafístula
230090315,2300903,Vila Soares
230100005,2301000,Aquiraz
230100007,2301000,Camará
230100008,2301000,Caponga da Bernarda
230100015,2301000,Jacaúna
230100017,2301000,João de Castro
230100020,2301000,Justiniano de Serpa
230100025,2301000,Patacas
230100030,2301000,Tapera
230110905,2301109,Aracati
230110907,2301109,Barreira dos Vianas
230110910,2301109,Cabreiro
230110916,2301109,Córrego dos Fernandes
230110924,2301109,Jirau
230110935,2301109,Mata Fresca
230110940,2301109,Santa Tereza
230120805,2301208,Aracoiaba
230120815,2301208,Ideal
230120816,2301208,Jaguarão
230120817,2301208,Jenipapeiro
230120819,2301208,Lagoa de São João
230120821,2301208,Milton Belo
230120823,2301208,Pedra Branca
230120824,2301208,Plácido Martins
230120825,2301208,Vazantes
230125705,2301257,Ararendá
230125715,2301257,Santo Antonio
230130705,2301307,Araripe
230130710,2301307,Alagoinha
230130715,2301307,Brejinho
230130720,2301307,Pajeú
230130725,2301307,Riacho Grande
230140605,2301406,Aratuba
230140620,2301406,Pai João
230150505,2301505,Arneiroz
230150510,2301505,Cachoeira de Fora
230150520,2301505,Planalto
230160405,2301604,Assaré
230160410,2301604,Amaro
230160415,2301604,Aratama
230170305,2301703,Aurora
230170310,2301703,Ingazeiras
230170312,2301703,Santa Vitória
230170315,2301703,Tipi
230180205,2301802,Baixio
230185105,2301851,Banabuiú
230185112,2301851,Laranjeiras
230185114,2301851,Pedras Brancas
230185115,2301851,Rinaré
230185120,2301851,Sitiá
230190105,2301901,Barbalha
230190110,2301901,Arajara
230190112,2301901,Caldas
230190115,2301901,Estrela
230195005,2301950,Barreira
230195010,2301950,Córrego
230195015,2301950,Lagoa do Barro
230195025,2301950,Lagoa Grande
230200805,2302008,Barro
230200808,2302008,Brejinho
230200810,2302008,Cuncas
230200812,2302008,Engenho Velho
230200815,2302008,Iara
230200817,2302008,Monte Alegre
230200820,2302008,Santo Antônio
230200825,2302008,Serrota
230205705,2302057,Barroquinha
230205710,2302057,Araras
230205715,2302057,Bitupitá
230210705,2302107,Baturité
230210710,2302107,Boa Vista
230210740,2302107,São Sebastião
230220605,2302206,Beberibe
230220608,2302206,Forquilha
230220610,2302206,Itapeim
230220615,2302206,Parajuru
230220620,2302206,Paripueira
230220622,2302206,Serra do Félix
230220625,2302206,Sucatinga
230230505,2302305,Bela Cruz
230230510,2302305,Prata
230240405,2302404,Boa Viagem
230240407,2302404,Águas Belas
230240408,2302404,Boqueirão
230240410,2302404,Domingos da Costa
230240415,2302404,Guia
230240420,2302404,Ibuaçu
230240422,2302404,Ipiranga
230240425,2302404,Jacampari
230240430,2302404,Massapê dos Paes
230240431,2302404,Olho D'água do Bezerril
230240432,2302404,Olho D'água dos Facundos
230240435,2302404,Poço da Pedra
230240440,2302404,Várzea da Ipueira
230250305,2302503,Brejo Santo
230250310,2302503,Poço
230250315,2302503,São Filipe
230260205,2302602,Camocim
230260210,2302602,Amarelas
230260225,2302602,Guriú
230270105,2302701,Campos Sales
230270110,2302701,Barão de Aquiraz
230270115,2302701,Carmelópolis
230270120,2302701,Itaguá
230270123,2302701,Monte Castelo
230270125,2302701,Quixariú
230280005,2302800,Canindé
230280010,2302800,Bonito
230280011,2302800,Campos
230280012,2302800,Caiçara
230280013,2302800,Capitão Pedro Sampaio
230280015,2302800,Esperança
230280017,2302800,Iguaçu
230280020,2302800,Ipueiras dos Gomes
230280025,2302800,Monte Alegre
230280030,2302800,Targinos
230280035,2302800,Salitre
230290905,2302909,Capistrano
230300605,2303006,Caridade
230300610,2303006,Campos Belos
230300615,2303006,São Domingos
230310505,2303105,Cariré
230310510,2303105,Arariús
230310515,2303105,Cacimbas
230310520,2303105,Jucá
230310535,2303105,Tapuio
230320405,2303204,Caririaçu
230320410,2303204,Feitosa
230320415,2303204,Miguel Xavier
230320420,2303204,Miragem
230330305,2303303,Cariús
230330307,2303303,Bela Vista
230330310,2303303,Caipu
230330315,2303303,São Bartolomeu
230330320,2303303,São Sebastião
230340205,2303402,Carnaubal
230350105,2303501,Cascavel
230350110,2303501,Caponga
230350112,2303501,Cristais
230350115,2303501,Guanacés
230350120,2303501,Jacarecoara
230350130,2303501,Pitombeiras
230360005,2303600,Catarina
230365905,2303659,Catunda
230365920,2303659,Paraíso
230365925,2303659,Video
230370905,2303709,Caucaia
230370907,2303709,Bom Príncipio
230370910,2303709,Catuana
230370915,2303709,Guararu
230370917,2303709,Jurema
230370920,2303709,Mirambé
230370925,2303709,Sítios Novos
230370930,2303709,Tucunduba
230380805,2303808,Cedro
230380807,2303808,Assunção
230380810,2303808,Várzea da Conceição
230380820,2303808,Candeias
230380830,2303808,Lagedo
230380840,2303808,Santo Antônio
230380850,2303808,São Miguel
230390705,2303907,Chaval
230390710,2303907,Passagem
230393105,2303931,Choró
230393108,2303931,Barbada
230393110,2303931,Caiçarinha
230393120,2303931,Maravilha
230393125,2303931,Monte Castelo
230393135,2303931,Santa Rita
230395605,2303956,Chorozinho
230395610,2303956,Campestre
230395615,2303956,Cedro
230395625,2303956,Patos dos Liberatos
230395635,2303956,Timbaúba dos Marinheiros
230395640,2303956,Triângulo
230400405,2304004,Coreaú
230400410,2304004,Araquém
230400415,2304004,Aroeiras
230400417,2304004,Canto
230400420,2304004,Ubaúna
230410305,2304103,Crateús
230410307,2304103,Assis
230410309,2304103,Curral Velho
230410310,2304103,Ibiapaba
230410315,2304103,Irapuá
230410317,2304103,Lagoa das Pedras
230410320,2304103,Montenebo
230410325,2304103,Oiticica
230410330,2304103,Poti
230410333,2304103,Realejo
230410335,2304103,Santo Antônio
230410337,2304103,Santana
230410340,2304103,Tucuns
230420205,2304202,Crato
230420206,2304202,Baixio das Palmeiras
230420207,2304202,Belmonte
230420209,2304202,Campo Alegre
230420210,2304202,Dom Quintino
230420218,2304202,Monte Alverne
230420222,2304202,Bela Vista
230420225,2304202,Ponta da Serra
230420230,2304202,Santa Fé
230420240,2304202,Santa Rosa
230423605,2304236,Croatá
230423610,2304236,Barra do Sotero
230423620,2304236,Betânia
230423625,2304236,Lagoa da Cruz
230423635,2304236,Repartição
230423640,2304236,Santa Tereza
230423645,2304236,Vista Alegre
230423650,2304236,São Roque
230425105,2304251,Cruz
230425110,2304251,Caiçara
230426905,2304269,Deputado Irapuan Pinheiro
230426906,2304269,Aurora
230426907,2304269,Baixio
230426910,2304269,Betânia
230426920,2304269,Maratoã
230426925,2304269,Velame
230427705,2304277,Ererê
230427720,2304277,São João
230427725,2304277,Tomé Vieira
230428505,2304285,Eusébio
230430105,2304301,Farias Brito
230430110,2304301,Cariutaba
230430115,2304301,Nova Betânia
230430120,2304301,Quincuncá
230435005,2304350,Forquilha
230435020,2304350,Salgado dos Mendes
230435025,2304350,Trapiá
230440005,2304400,Fortaleza
230440060,2304400,Antônio Bezerra
230440065,2304400,Messejana
230440070,2304400,Mondubim
230440075,2304400,Parangaba
230445905,2304459,Fortim
230445910,2304459,Barra
230445915,2304459,Campestre
230445920,2304459,Guajiru
230445925,2304459,Maceió
230445930,2304459,Viçosa
230450905,2304509,Frecheirinha
230460805,2304608,General Sampaio
230465705,2304657,Graça
230465720,2304657,Lapa
230470705,2304707,Granja
230470710,2304707,Adrianópolis
230470715,2304707,Ibuguaçu
230470720,2304707,Parazinho
230470725,2304707,Pessoa Anta
230470730,2304707,Sambaíba
230470735,2304707,Timonha
230480605,2304806,Granjeiro
